From, to, distance in meters, calcTime, journeysFound, bestPickDeparture,bestPickTime, worstPickDeparture, worstPickTime
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/007015400,491489.3,1257,0
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/007015440,459176.7,1140,0
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008008094,186055.7,1041,0
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008010053,232924.3,1317,0
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008010184,215085.8,1233,0
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008010316,208474.1,1260,0
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008011068,190084.9,1202,0
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008011090,181853.8,1320,0
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008015345,130206.7,5765,72019-09-18T06:49:00,13200,2019-09-18T07:49:00,15360
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008015458,160417.8,1302,0
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008015588,153043.6,1343,0
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008032572,165103.2,1784,0
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008039904,193750.5,1573,0
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008200101,3771.146,2650,12019-09-18T16:55:00,13740,2019-09-18T16:55:00,13740
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008200102,2127.7,5523,92019-09-18T10:26:00,19620,2019-09-18T18:26:00,23220
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008200110,16672.57,5323,92019-09-18T10:15:00,18900,2019-09-18T18:15:00,22500
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008200120,27600.87,5001,92019-09-18T10:08:00,18180,2019-09-18T18:08:00,21780
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008200128,33194.21,5500,92019-09-18T10:01:00,17880,2019-09-18T18:01:00,21480
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008200130,40063.04,5039,92019-09-18T09:54:00,17340,2019-09-18T17:54:00,20940
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008200132,44302.5,5489,92019-09-18T09:50:00,16980,2019-09-18T17:50:00,20580
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008200133,47343.75,4975,92019-09-18T09:44:00,16740,2019-09-18T17:44:00,20340
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008200134,51089.84,4810,92019-09-18T09:35:00,16320,2019-09-18T17:35:00,19920
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008200136,58725.05,5032,92019-09-18T09:28:00,15840,2019-09-18T17:28:00,19440
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008200510,5436.79,5789,82019-09-18T04:28:00,3000,2019-09-18T11:28:00,22440
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008200516,8640.22,5378,82019-09-18T04:20:00,2640,2019-09-18T11:20:00,22080
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008200518,11419.56,5811,82019-09-18T04:16:00,2340,2019-09-18T11:16:00,21780
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008200520,16456.66,5831,82019-09-18T04:13:00,2040,2019-09-18T11:13:00,21480
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008200940,21481.5,6150,92019-09-18T05:07:00,3540,2019-09-18T11:07:00,21180
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008210014,7744.359,5651,82019-09-18T04:25:00,2820,2019-09-18T11:25:00,22260
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008400058,317430.2,8116,222019-09-18T11:24:00,22920,2019-09-18T14:24:00,26520
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008400131,241571.9,8873,262019-09-18T08:01:00,16680,2019-09-18T09:01:00,18480
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008400180,265543.7,1370,0
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008400219,133779.2,9586,282019-09-18T07:00:00,12120,2019-09-18T08:00:00,13920
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008400280,304665.8,3430,202019-09-18T09:02:00,20400,2019-09-18T13:02:00,29400
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008400424,142633.2,9188,282019-09-18T07:10:00,12780,2019-09-18T08:10:00,14580
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008400426,140869.5,9314,282019-09-18T07:02:00,12540,2019-09-18T08:02:00,14340
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008400526,246093.3,7763,1302019-09-18T09:02:00,17880,2019-09-18T11:02:00,21120
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008400530,282061.8,9255,262019-09-18T08:26:00,18600,2019-09-18T09:26:00,20400
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008400561,315479,8630,222019-09-18T10:58:00,21960,2019-09-18T13:58:00,25560
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008500010,252168.9,1606,0
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008711184,256560.4,1646,0
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008718201,191278.9,1470,0
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008718206,223786.2,1443,0
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008718213,246685.9,1524,0
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008719100,26056.62,1458,0
http://irail.be/stations/NMBS/008200100,http://irail.be/stations/NMBS/008719203,51946.77,1404,0
