From, to, distance in meters, calcTime, journeysFound, bestPickDeparture,bestPickTime, worstPickDeparture, worstPickTime
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/007015400,482096.7,1173,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/007015440,449695.1,1122,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008008094,170604.8,1027,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008010053,218634.2,1191,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008010184,199873,1085,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008010316,192794.1,1105,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008011068,187477,989,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008011090,179643.8,991,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008015345,113634.2,4078,62019-09-18T06:49:00,12180,2019-09-18T06:49:00,12180
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008015458,145887.4,997,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008015588,139928.9,1075,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008032572,158553.2,1032,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008039904,178207.6,1137,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008200100,16672.57,5729,212019-09-18T06:38:00,11400,2019-09-18T06:38:00,11400
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008200101,12981.35,2328,12019-09-18T16:55:00,12720,2019-09-18T16:55:00,12720
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008200102,14557.39,3616,212019-09-18T06:26:00,11040,2019-09-18T06:26:00,11040
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008200120,10964.91,3689,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008200128,16533.99,3701,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008200130,23496.32,3780,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008200132,27764.92,3555,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008200133,30744.65,3526,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008200134,34425.23,3576,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008200136,42075.69,3728,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008200510,15461.36,3843,232019-09-18T15:58:00,16020,2019-09-18T10:28:00,25020
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008200516,15033.81,3683,232019-09-18T15:50:00,15660,2019-09-18T10:20:00,24660
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008200518,14219.88,3591,232019-09-18T15:46:00,15360,2019-09-18T10:16:00,24360
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008200520,17779.66,3744,232019-09-18T15:43:00,15060,2019-09-18T10:13:00,24060
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008200940,28915.83,4320,262019-09-18T12:07:00,16560,2019-09-18T10:07:00,23760
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008210014,15515.63,3809,232019-09-18T15:55:00,15840,2019-09-18T10:25:00,24840
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008400058,300943.3,5581,112019-09-18T11:24:00,21900,2019-09-18T10:24:00,25500
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008400131,225599.3,6043,92019-09-18T08:01:00,17100,2019-09-18T08:01:00,17100
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008400180,249523.3,1392,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008400219,117215.2,6410,252019-09-18T07:00:00,12540,2019-09-18T07:00:00,12540
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008400280,288810.8,2901,62019-09-18T09:02:00,20820,2019-09-18T17:02:00,20940
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008400424,126066,6353,252019-09-18T07:10:00,13200,2019-09-18T07:10:00,13200
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008400426,124276.1,6444,252019-09-18T07:02:00,12960,2019-09-18T07:02:00,12960
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008400526,230642.2,5436,1062019-09-18T09:02:00,20100,2019-09-18T09:02:00,20100
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008400530,266131.2,6029,92019-09-18T08:26:00,19020,2019-09-18T08:26:00,19020
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008400561,299106.2,5972,112019-09-18T10:58:00,20940,2019-09-18T09:58:00,24540
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008500010,267991.6,1189,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008711184,260112.2,1289,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008718201,206844.3,1109,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008718206,239788.6,1291,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008718213,262518.1,1373,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008719100,42726.07,1208,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008719203,68587.66,1239,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008721202,175337.6,1162,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008721222,144152.2,1183,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008721405,191761.7,1170,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008722326,237487.2,1315,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008728600,237679.1,6893,202019-09-18T14:41:00,19020,2019-09-18T14:41:00,26220
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008727100,290580.9,1726,22019-09-18T10:43:00,27060,2019-09-18T10:43:00,27060
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008727149,268995.4,1248,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008728105,235276.5,1156,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008728606,234662.4,1889,112019-09-18T12:41:00,18600,2019-09-18T09:35:00,22140
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008728654,236200,5288,152019-09-18T14:33:00,18120,2019-09-18T14:33:00,25320
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008728671,233818.7,1195,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008728673,234335.5,5141,152019-09-18T14:36:00,18420,2019-09-18T14:36:00,25620
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008728683,233334.9,5259,302019-09-18T12:38:00,18420,2019-09-18T13:42:00,29460
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008728685,232291.4,2079,32019-09-18T13:08:00,20160,2019-09-18T13:08:00,20160
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008728686,230467.9,5407,302019-09-18T12:32:00,18240,2019-09-18T13:36:00,29280
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008728687,224337.2,5436,302019-09-18T08:32:00,18000,2019-09-18T13:34:00,28920
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008728710,233705.9,1953,232019-09-18T12:44:00,18780,2019-09-18T11:43:00,22380
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008731388,238070.2,1312,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008731896,655720.8,1123,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008731901,702425.2,1318,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008772202,455029.9,1196,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008772319,453092.6,1302,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008774100,464715.1,1241,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008774164,453625.2,1145,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008774172,475006.2,1130,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008774176,468194,1200,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008774177,466577.2,1538,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008774179,461937.3,1241,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008775100,718876.2,1327,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008775500,736387.8,1131,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008775544,700377.4,1200,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008775605,677843.8,1315,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008775752,705178,1218,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008775762,692391.8,1225,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008775767,689568.8,1252,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008776290,454471.2,1183,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008776302,535651.1,1173,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008777300,703959.8,1365,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008777320,728210.9,1472,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008777500,671067.7,1151,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008778100,746472.4,1121,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008778110,766945.1,1104,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008778127,743111.9,1140,0
http://irail.be/stations/NMBS/008200110,http://irail.be/stations/NMBS/008778400,822601.8,1265,0
