From, to, distance in meters, calcTime, journeysFound, bestPickDeparture,bestPickTime, worstPickDeparture, worstPickTime
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/007015400,497564.3,286,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/007015440,465891.5,239,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008008094,32794.01,233,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008010053,72833.77,236,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008010184,56697.86,242,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008010316,55638.43,288,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008011068,152271.2,308,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008011090,151002,309,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008015345,62888.07,270,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008015588,23821.92,327,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008032572,101520.8,246,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008039904,40651.46,276,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008200100,160417.8,331,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008200101,156824.5,342,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008200102,158447.8,318,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008200110,145887.4,285,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008200120,136020.2,423,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008200128,131488.8,245,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008200130,128591.8,339,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008200132,125947.6,331,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008200133,122973.4,328,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008200134,118544.4,317,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008200136,113739.4,304,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008200510,161047,257,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008200516,160922,274,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008200518,159846.4,257,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008200520,162053.8,229,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008200940,173813,345,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008210014,161379.3,252,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008400058,210572.2,307,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008400131,168242.3,280,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008400180,185481.2,307,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008400219,89700.84,321,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008400280,223470.3,316,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008400424,90046.88,355,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008400426,87891.94,337,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008400526,186313.4,331,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008400530,201955.9,384,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008400561,214546.4,292,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008500010,380318,366,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008711184,377724.7,318,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008718201,319310.1,366,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008718206,356050.3,282,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008718213,375232.8,318,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008719100,184113.1,327,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008719203,208998.2,309,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008721202,267964.8,304,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008721222,246104.4,295,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008721405,299661.1,311,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008722326,275374.3,333,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008728600,275759,317,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008727100,403762.1,319,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008727149,380703.5,302,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008728105,270397.9,274,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008728606,272923.1,304,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008728654,268686.4,335,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008728671,269405.7,257,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008728673,267748.8,324,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008728683,271673.8,305,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008728685,269947.9,338,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008728686,269076.4,327,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008728687,263579.7,306,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008728710,272560.3,324,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008731388,329764.2,345,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008731896,797657.9,260,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008731901,841769.4,309,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008772202,598722.4,336,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008772319,596672,252,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008774100,602186.5,305,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008774164,587439.9,291,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008774172,607508.6,262,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008774176,599616.9,310,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008774177,597185.8,317,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008774179,592152.2,269,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008775100,857828.6,299,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008775500,872488.1,338,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008775544,833311,253,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008775605,805166.2,280,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008775752,836227.9,276,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008775762,821630.4,264,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008775767,818052.2,283,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008776290,597092,299,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008776302,677853.1,332,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008777300,848332.2,313,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008777320,872839.1,280,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008777500,814348.8,295,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008778100,891860.9,279,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008778110,912529.2,312,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008778127,888109,355,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008778400,968112.9,314,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008811007,181042.9,1228,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008811106,179550.5,728,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008811130,178403.3,544,0
http://irail.be/stations/NMBS/008015458,http://irail.be/stations/NMBS/008811148,178194.4,371,0
