From, to, distance in meters, calcTime, journeysFound, bestPickDeparture,bestPickTime, worstPickDeparture, worstPickTime
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/007015400,478095.3,148,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/007015440,447432.5,74,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008008094,23456.68,102,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008010053,48334.86,99,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008010184,16706.54,112,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008011068,198208.8,111,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008011090,198536.2,104,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008015345,86957.13,118,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008015458,55638.43,104,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008015588,76734.88,113,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008032572,148763.5,108,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008039904,15338.42,132,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008200100,208474.1,115,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008200101,204746.8,128,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008200102,206403.7,116,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008200110,192794.1,130,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008200120,182207.5,101,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008200128,177101.6,137,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008200130,172651.2,102,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008200132,169298,132,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008200133,166095.8,121,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008200134,161624.9,116,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008200136,155402,94,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008200510,208249.8,121,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008200516,207600.2,82,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008200518,206068.2,117,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008200520,207398.7,117,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008200940,219014,121,0
http://irail.be/stations/NMBS/008010316,http://irail.be/stations/NMBS/008210014,208208.1,135,0
