From, to, distance in meters, calcTime, journeysFound, bestPickDeparture,bestPickTime, worstPickDeparture, worstPickTime
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/007015400,517602.2,147,0
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/007015440,485742.4,73,0
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/008008094,55225.93,93,0
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/008010053,82463.39,103,0
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/008010184,74287.61,115,0
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/008010316,76734.88,114,0
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/008011068,128654.5,119,0
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/008011090,127230.8,100,0
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/008015345,77220.14,107,0
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/008015458,23821.92,113,0
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/008032572,77897.03,103,0
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/008039904,62563.32,129,0
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/008200100,153043.6,116,0
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/008200101,149655.9,127,0
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/008200102,151211.3,110,0
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/008200110,139928.9,134,0
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/008200120,131000.6,102,0
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/008200128,127126.7,142,0
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/008200130,125645.3,105,0
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/008200132,123678.3,137,0
http://irail.be/stations/NMBS/008015588,http://irail.be/stations/NMBS/008200133,121010.1,121,0
