From, to, distance in meters, calcTime, journeysFound, bestPickDeparture,bestPickTime, worstPickDeparture, worstPickTime
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841442,78474.48,382,5,2019-09-18T06:56:00,9240,2019-09-18T06:56:00,9240
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841459,75731.14,364,5,2019-09-18T06:53:00,9000,2019-09-18T06:53:00,9000
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841467,73925.21,366,5,2019-09-18T06:50:00,8820,2019-09-18T06:50:00,8820
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841525,65877.29,436,13,2019-09-18T06:01:00,5820,2019-09-18T06:06:00,6120
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841558,65593.95,433,13,2019-09-18T05:56:00,5640,2019-09-18T06:01:00,5940
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841608,65719.64,407,13,2019-09-18T06:04:00,6180,2019-09-18T06:09:00,6480
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841665,69573.73,407,13,2019-09-18T06:10:00,6600,2019-09-18T06:15:00,6840
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841673,71140.28,442,13,2019-09-18T06:16:00,6780,2019-09-18T06:21:00,7080
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841731,77335.04,430,12,2019-09-18T06:46:00,8820,2019-09-18T06:46:00,8820
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842002,61650.23,370,8,2019-09-18T05:45:00,5040,2019-09-18T05:45:00,5040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842036,60614.14,356,12,2019-09-18T12:11:00,6480,2019-09-18T06:23:00,7140
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842051,57648.83,367,12,2019-09-18T12:14:00,6720,2019-09-18T06:26:00,7440
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842630,58062.18,498,12,2019-09-18T06:28:00,7560,2019-09-18T06:28:00,7560
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842648,55755.3,422,12,2019-09-18T06:25:00,7320,2019-09-18T06:25:00,7320
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842655,55552.93,433,12,2019-09-18T06:23:00,7140,2019-09-18T06:23:00,7140
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842663,54725.3,445,12,2019-09-18T06:19:00,7020,2019-09-18T06:19:00,7020
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842689,52513.96,281,8,2019-09-18T05:32:00,4260,2019-09-18T05:32:00,4260
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842705,49807.75,280,8,2019-09-18T05:23:00,3900,2019-09-18T05:23:00,3900
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842754,45525.98,227,8,2019-09-18T05:04:00,3360,2019-09-18T05:04:00,3360
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842838,48389.85,335,16,2019-09-18T05:43:00,4860,2019-09-18T09:43:00,12060
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842846,47602.1,340,16,2019-09-18T05:47:00,5160,2019-09-18T09:47:00,12360
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842853,46179.93,347,16,2019-09-18T05:52:00,5400,2019-09-18T09:52:00,12600
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843067,64286.27,347,6,2019-09-18T06:18:00,6900,2019-09-18T06:18:00,6900
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843133,62717.02,355,6,2019-09-18T06:07:00,6300,2019-09-18T06:07:00,6300
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008847258,62274.86,165,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843141,65432.34,334,6,2019-09-18T06:11:00,6540,2019-09-18T06:11:00,6540
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843158,65787.11,333,6,2019-09-18T06:15:00,6660,2019-09-18T06:15:00,6660
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843166,65239.03,357,6,2019-09-18T06:17:00,6840,2019-09-18T06:17:00,6840
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843174,63086.4,325,6,2019-09-18T06:16:00,6720,2019-09-18T06:16:00,6720
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843208,65284.84,597,7,2019-09-18T06:22:00,7080,2019-09-18T18:29:00,7440
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843224,65301.71,331,6,2019-09-18T06:20:00,6960,2019-09-18T06:20:00,6960
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843240,66627.93,351,6,2019-09-18T06:36:00,8100,2019-09-18T06:36:00,8100
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843307,70690.16,595,7,2019-09-18T06:39:00,8220,2019-09-18T06:39:00,8220
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843323,68595.55,336,6,2019-09-18T06:48:00,8700,2019-09-18T06:48:00,8700
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843331,67530.37,344,6,2019-09-18T06:46:00,8520,2019-09-18T06:46:00,8520
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843349,67618.76,339,6,2019-09-18T06:41:00,8400,2019-09-18T06:41:00,8400
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843406,71559.07,587,6,2019-09-18T06:58:00,9240,2019-09-18T17:13:00,10140
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843430,72766.51,417,5,2019-09-18T07:01:00,9480,2019-09-18T07:01:00,9480
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843901,64356.91,486,18,2019-09-18T12:16:00,7020,2019-09-18T15:40:00,12060
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844008,52945.09,463,8,2019-09-18T18:17:00,7080,2019-09-18T20:57:00,9600
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844057,53110.35,245,3,2019-09-18T12:49:00,8700,2019-09-18T17:28:00,11040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844206,51585.47,416,6,2019-09-18T06:13:00,6720,2019-09-18T06:13:00,6720
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844313,51107.52,438,12,2019-09-18T06:51:00,8820,2019-09-18T06:51:00,8820
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844230,53401.19,364,12,2019-09-18T12:29:00,7560,2019-09-18T06:37:00,8040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844255,53124.57,373,12,2019-09-18T12:24:00,7320,2019-09-18T06:34:00,7860
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844271,54928.58,365,12,2019-09-18T12:19:00,7020,2019-09-18T06:30:00,7680
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844321,49002.14,456,12,2019-09-18T06:53:00,9060,2019-09-18T06:53:00,9060
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844339,47988.16,416,12,2019-09-18T06:57:00,9180,2019-09-18T06:57:00,9180
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844347,46733.11,419,12,2019-09-18T07:01:00,9480,2019-09-18T07:01:00,9480
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844404,42328.07,432,12,2019-09-18T07:04:00,9840,2019-09-18T07:04:00,9840
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844420,42034.45,434,12,2019-09-18T07:11:00,10020,2019-09-18T07:11:00,10020
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844503,59915.16,485,8,2019-09-18T18:32:00,7800,2019-09-18T20:37:00,10020
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844545,55242.21,442,8,2019-09-18T12:51:00,9060,2019-09-18T08:02:00,13260
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844628,57219.46,324,6,2019-09-18T06:40:00,8520,2019-09-18T06:40:00,8520
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844644,66457.98,316,6,2019-09-18T06:41:00,8520,2019-09-18T06:41:00,8520
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008849023,66540.79,184,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008845005,8281.873,168,10,2019-09-18T04:32:00,480,2019-09-18T14:02:00,540
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008845146,18708.18,170,8,2019-09-18T06:38:00,1320,2019-09-18T04:39:00,1380
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008845203,28916.32,169,8,2019-09-18T04:49:00,2040,2019-09-18T04:49:00,2040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008845229,31209.45,212,8,2019-09-18T05:01:00,2280,2019-09-18T05:01:00,2280
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008846201,71949.59,506,18,2019-09-18T12:24:00,7620,2019-09-18T15:48:00,12660
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008849064,73927.77,181,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008849072,6056.247,179,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861119,91280.95,532,5,2019-09-18T07:51:00,12540,2019-09-18T07:51:00,12540
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861127,92650.69,519,5,2019-09-18T07:55:00,12720,2019-09-18T07:55:00,12720
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861135,94976.57,610,5,2019-09-18T07:58:00,12960,2019-09-18T07:58:00,12960
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861143,96724.41,611,5,2019-09-18T08:02:00,13140,2019-09-18T08:02:00,13140
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861150,99878.21,620,5,2019-09-18T08:05:00,13380,2019-09-18T08:05:00,13380
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861168,101484.7,178,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008874724,101869.7,711,7,2019-09-18T19:23:00,10680,2019-09-18T18:24:00,14340
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861200,105459.8,841,12,2019-09-18T11:29:00,11100,2019-09-18T07:56:00,12780
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861317,104402.7,295,3,2019-09-18T14:06:00,13380,2019-09-18T13:06:00,16980
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861333,103667.6,305,3,2019-09-18T14:10:00,13800,2019-09-18T13:10:00,17400
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861416,102714.1,656,7,2019-09-18T13:41:00,11940,2019-09-18T18:33:00,15060
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861424,100027.9,706,7,2019-09-18T13:45:00,12120,2019-09-18T18:37:00,15240
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861432,98167.11,617,7,2019-09-18T13:48:00,12300,2019-09-18T18:40:00,15420
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861440,94928.02,635,7,2019-09-18T13:51:00,12480,2019-09-18T18:43:00,15600
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861515,107955.1,647,11,2019-09-18T07:37:00,11700,2019-09-18T08:37:00,15300
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861523,110132.7,624,11,2019-09-18T13:40:00,11760,2019-09-18T08:42:00,15540
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861531,111478.4,610,11,2019-09-18T13:37:00,11640,2019-09-18T08:45:00,15660
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861549,113855,614,11,2019-09-18T13:32:00,11460,2019-09-18T08:47:00,15780
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008862018,50616.39,293,6,2019-09-18T13:43:00,12240,2019-09-18T08:42:00,15780
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863008,89611.23,760,7,2019-09-18T07:00:00,9720,2019-09-18T07:00:00,9720
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863115,88065.39,681,6,2019-09-18T07:14:00,10320,2019-09-18T17:28:00,11100
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863156,84493.47,657,6,2019-09-18T07:32:00,11640,2019-09-18T07:32:00,11640
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863354,87798.48,453,7,2019-09-18T07:22:00,10740,2019-09-18T17:31:00,11340
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863362,86378.08,455,11,2019-09-18T07:25:00,10920,2019-09-18T15:30:00,11220
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863404,76684.13,605,7,2019-09-18T06:47:00,8760,2019-09-18T06:47:00,8760
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863438,77484.05,397,5,2019-09-18T07:12:00,10080,2019-09-18T07:12:00,10080
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863446,80541.99,403,5,2019-09-18T07:14:00,10320,2019-09-18T07:14:00,10320
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863453,81106.25,402,5,2019-09-18T07:18:00,10500,2019-09-18T07:18:00,10500
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863461,83728.9,405,5,2019-09-18T07:22:00,10740,2019-09-18T07:22:00,10740
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863503,79281.79,667,11,2019-09-18T17:50:00,12660,2019-09-18T08:13:00,14040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863545,82832.69,695,6,2019-09-18T07:45:00,12180,2019-09-18T07:45:00,12180
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863560,84290.02,748,6,2019-09-18T07:41:00,11880,2019-09-18T07:41:00,11880
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863818,79030.79,385,5,2019-09-18T08:21:00,14400,2019-09-18T08:21:00,14400
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863834,74446.09,386,7,2019-09-18T14:19:00,14280,2019-09-18T08:27:00,14880
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863842,71242.2,388,7,2019-09-18T14:11:00,13920,2019-09-18T08:34:00,15180
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863867,74400.7,383,7,2019-09-18T13:58:00,13500,2019-09-18T08:40:00,15720
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864006,52461.29,690,19,2019-09-18T18:24:00,7380,2019-09-18T12:36:00,15240
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864311,51591.5,314,8,2019-09-18T12:44:00,8580,2019-09-18T15:45:00,12240
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864337,51443.29,324,8,2019-09-18T12:49:00,8940,2019-09-18T15:50:00,12600
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864345,49730.95,584,20,2019-09-18T06:19:00,7020,2019-09-18T08:19:00,14220
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864352,51095.45,387,14,2019-09-18T06:32:00,7740,2019-09-18T12:32:00,22140
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864410,47921.04,375,15,2019-09-18T06:12:00,6780,2019-09-18T14:12:00,13980
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864436,43773.88,368,15,2019-09-18T06:05:00,6360,2019-09-18T14:05:00,13560
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864451,43621.08,361,15,2019-09-18T06:01:00,5940,2019-09-18T14:01:00,13140
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864469,44473.9,362,16,2019-09-18T05:56:00,5640,2019-09-18T09:56:00,12840
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864501,67386.25,884,22,2019-09-18T06:48:00,8760,2019-09-18T09:58:00,20040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864816,65592.8,409,14,2019-09-18T06:46:00,8520,2019-09-18T16:47:00,22980
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864824,64311.22,426,14,2019-09-18T06:41:00,8400,2019-09-18T16:41:00,22860
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864832,59117.38,409,14,2019-09-18T06:35:00,8100,2019-09-18T12:35:00,22500
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864915,71221.14,475,17,2019-09-18T07:07:00,10020,2019-09-18T15:48:00,12360
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864923,72121.33,181,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864931,74736.73,454,17,2019-09-18T07:13:00,10260,2019-09-18T15:44:00,12120
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864949,77295.18,446,17,2019-09-18T07:17:00,10440,2019-09-18T15:40:00,11880
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864956,81132.03,480,17,2019-09-18T07:20:00,10680,2019-09-18T15:37:00,11580
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864964,83012.84,445,17,2019-09-18T07:24:00,10800,2019-09-18T15:33:00,11460
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008865003,49662.82,721,22,2019-09-18T13:03:00,9960,2019-09-18T09:37:00,19200
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008865110,24737.65,323,4,2019-09-18T10:15:00,15720,2019-09-18T15:15:00,20040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008865128,23650.46,334,4,2019-09-18T10:48:00,16140,2019-09-18T16:00:00,20460
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008865227,51752.73,373,8,2019-09-18T12:55:00,9420,2019-09-18T15:56:00,13080
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008865300,60306.16,621,19,2019-09-18T13:20:00,10980,2019-09-18T09:15:00,18000
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008865540,67837.97,419,11,2019-09-18T13:35:00,11940,2019-09-18T09:12:00,17340
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008865565,69136.97,417,11,2019-09-18T13:45:00,12120,2019-09-18T09:08:00,17160
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008865615,71469.4,407,11,2019-09-18T13:48:00,12360,2019-09-18T09:02:00,16920
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008865649,74554.55,400,11,2019-09-18T13:52:00,12720,2019-09-18T08:48:00,16560
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866001,50851.05,508,7,2019-09-18T13:17:00,10680,2019-09-18T07:24:00,11220
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866118,50508.14,297,6,2019-09-18T13:50:00,12360,2019-09-18T08:49:00,15900
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866142,51954.61,309,6,2019-09-18T13:37:00,11820,2019-09-18T08:36:00,15360
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866175,54809.03,498,14,2019-09-18T13:26:00,11400,2019-09-18T08:58:00,16860
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866258,49126.76,327,6,2019-09-18T13:19:00,10800,2019-09-18T12:19:00,14400
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866407,71217.71,442,8,2019-09-18T12:10:00,14100,2019-09-18T09:19:00,18660
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866530,65502.55,443,8,2019-09-18T12:06:00,13440,2019-09-18T09:38:00,19380
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866605,63225.45,359,9,2019-09-18T11:54:00,12720,2019-09-18T09:53:00,19920
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866654,63612.29,438,8,2019-09-18T12:01:00,13200,2019-09-18T09:49:00,19620
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866662,60169.21,439,8,2019-09-18T11:43:00,12420,2019-09-18T09:43:00,19620
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866845,66456.01,504,13,2019-09-18T10:06:00,13980,2019-09-18T16:06:00,21180
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008869047,64546.71,179,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008869088,64778.29,159,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008869054,53501.96,162,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871100,118653.9,896,7,2019-09-18T07:45:00,12180,2019-09-18T20:07:00,13440
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871175,115913.4,387,4,2019-09-18T11:44:00,12420,2019-09-18T17:42:00,19500
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871183,115831.4,389,4,2019-09-18T11:53:00,12660,2019-09-18T17:51:00,19740
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871217,119672.2,904,9,2019-09-18T08:07:00,13440,2019-09-18T14:08:00,27900
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871225,119801.4,911,9,2019-09-18T08:02:00,13260,2019-09-18T14:03:00,27720
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871308,122474.7,1184,7,2019-09-18T07:47:00,12180,2019-09-18T19:58:00,12840
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871332,124974.7,871,18,2019-09-18T07:52:00,12720,2019-09-18T14:22:00,21780
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871365,124692.8,605,10,2019-09-18T07:54:00,12660,2019-09-18T09:59:00,20220
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871373,126091.5,619,10,2019-09-18T07:57:00,12900,2019-09-18T09:55:00,19980
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871381,128278.1,610,10,2019-09-18T08:01:00,13140,2019-09-18T09:51:00,19740
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871415,126551.6,566,10,2019-09-18T08:05:00,13320,2019-09-18T08:05:00,13320
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871514,123980.5,572,10,2019-09-18T07:59:00,13140,2019-09-18T07:59:00,13140
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871605,135790.1,420,5,2019-09-18T08:27:00,14640,2019-09-18T12:28:00,14700
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871647,134565,427,5,2019-09-18T08:24:00,14460,2019-09-18T12:25:00,14520
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871662,132770.7,427,5,2019-09-18T08:21:00,14280,2019-09-18T12:22:00,14340
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871670,130838.3,421,5,2019-09-18T08:18:00,14100,2019-09-18T12:19:00,14160
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871688,129102.9,419,5,2019-09-18T08:13:00,13920,2019-09-18T12:14:00,13980
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871712,126224.3,416,5,2019-09-18T08:09:00,13560,2019-09-18T12:10:00,13620
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871811,124198.4,413,5,2019-09-18T08:05:00,13380,2019-09-18T12:06:00,13440
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871829,123279.3,418,5,2019-09-18T08:01:00,13140,2019-09-18T12:02:00,13200
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871837,120682.2,427,5,2019-09-18T07:57:00,12900,2019-09-18T11:58:00,12960
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871852,118609.9,417,5,2019-09-18T07:52:00,12660,2019-09-18T11:53:00,12720
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008872009,115403.8,954,7,2019-09-18T07:40:00,11820,2019-09-18T19:43:00,12000
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008872066,115718.7,689,6,2019-09-18T07:52:00,12540,2019-09-18T07:52:00,12540
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008872306,114600.8,665,6,2019-09-18T07:56:00,12840,2019-09-18T07:56:00,12840
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008872413,110959,726,6,2019-09-18T08:00:00,13200,2019-09-18T08:00:00,13200
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008872520,110705.8,725,6,2019-09-18T08:07:00,13500,2019-09-18T08:07:00,13500
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008872553,113645.4,719,6,2019-09-18T08:11:00,13740,2019-09-18T08:11:00,13740
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008872579,115826.1,742,8,2019-09-18T12:07:00,13560,2019-09-18T08:16:00,14040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008872587,117046.6,732,8,2019-09-18T12:04:00,13200,2019-09-18T08:20:00,14280
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008872611,117004.2,745,8,2019-09-18T12:00:00,13080,2019-09-18T08:25:00,14460
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008873007,112426.3,553,5,2019-09-18T12:09:00,13620,2019-09-18T08:32:00,14880
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008873122,104615.8,544,5,2019-09-18T08:42:00,15780,2019-09-18T08:42:00,15780
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008873239,108123.8,557,5,2019-09-18T08:36:00,15360,2019-09-18T08:36:00,15360
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008873312,113070.8,402,4,2019-09-18T12:06:00,13380,2019-09-18T18:04:00,20460
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008873320,114939.4,559,5,2019-09-18T12:03:00,13200,2019-09-18T08:27:00,14640
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008873379,116201.1,398,4,2019-09-18T12:00:00,13020,2019-09-18T17:58:00,20100
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008873387,115645.3,542,5,2019-09-18T11:57:00,12840,2019-09-18T08:23:00,14340
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008874005,109888.1,780,9,2019-09-18T19:37:00,11640,2019-09-18T18:37:00,15240
